id_institution_subnet,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
16.0,0.9999255546180952,0.9859874760577484,True,9,True,4,True,1,False,0,True,8,True,3,False,0,False,0,True,7,True,3,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.8644280096795359,0.8644280096795359,0.3695814371168897,0.3695814371168897,0.12962063661249396,0.12962063661249396,0.006570331808102577,0.0010240676971536528
278.0,0.9996277730904759,0.4255795499707017,True,8,True,3,True,1,False,0,True,4,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.35991178927372464,0.35991178927372464,0.2142611247237571,0.142202344486571,0.10415625995198101,0.10415625995198101,0.017427269314774715,0.017427269314774715
74.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.18400416894138666,1.578003045151786,True,11,True,6,True,2,False,1,True,9,True,6,False,1,False,1,True,7,True,5,False,1,False,1,True,8,True,4,False,0,False,0,True,6,True,2,False,0,False,0,True,6,True,2,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,5,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,1.0622124584268946,1.0622124584268946,0.49242069208622247,0.468842099089456,0.22025325824816336,0.1122412256780523,0.22025325824816336,0.003500014298742037
219.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,1.0,0.632545113104222,True,5,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.589731845960111,0.589731845960111,0.3818777102889684,0.3818777102889684,0.08404613565204329,0.035275243667925324,0.0015214315283927293,0.0015214315283927293
541.0,0.9575661323142588,2.1694167192112626,True,9,True,5,True,3,True,3,True,8,True,4,True,3,True,2,True,8,True,3,True,3,True,2,True,6,True,3,True,3,True,2,True,7,True,2,True,1,True,1,True,6,True,1,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,1.7700136468641035,1.7700136468641035,0.39633183785299303,0.39633183785299303,0.32337964043415357,0.32337964043415357,0.32337964043415357,0.32337964043415357
178.0,1.0,0.4494303761784746,True,5,True,3,False,0,False,0,True,3,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.37471375955209,0.37471375955209,0.1770986715173526,0.1770986715173526,0.09002602816319413,0.09002602816319413,0.0041073150422543045,0.0041073150422543045
1.0,0.08891260112164376,3.4285714285714297,False,5,False,4,False,4,False,1,False,6,False,3,False,3,False,1,False,6,False,3,False,3,False,1,False,6,False,3,False,2,False,1,False,5,False,3,False,2,False,1,False,6,False,2,False,2,False,1,False,5,False,2,False,2,False,1,False,5,False,2,False,2,False,1,False,4,False,2,False,2,False,1,False,4,False,2,False,2,False,1,False,4,False,2,False,2,False,1,3.4285714285714275,0.0,1.0,0.0,1.0,0.0,0.9189061120245775,0.0
287.0,0.9972207057422204,0.6312882855399427,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5468391482295718,0.5468391482295718,0.2693370998318524,0.2693370998318524,0.08965403612377934,0.08965403612377934,0.0007517158084909893,0.0007517158084909893
260.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.0,0.9999255546180952,0.46598654097534425,True,5,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.36948343404681777,0.36948343404681777,0.17127331011823724,0.17127331011823724,0.029425229353315714,0.023843379272901696,0.0004699505721041905,0.00013281744978343736
142.0,0.9951362350488858,1.6997461095018576,True,11,True,6,True,3,False,0,True,10,True,6,True,1,False,0,True,8,True,4,True,1,False,0,True,9,True,2,False,0,False,0,True,9,True,2,False,0,False,0,True,7,False,1,False,0,False,0,True,6,False,0,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,1.067415796104284,0.6100263568844791,0.35128452061028453,0.3318122404949329,0.2157937853512955,0.2157937853512955,0.04438933820782265,0.0051352902690738585
306.0,0.9997766638542855,1.4953946939613112,True,15,True,4,False,0,False,0,True,14,True,3,False,0,False,0,True,13,False,0,False,0,False,0,True,11,False,0,False,0,False,0,True,9,False,0,False,0,False,0,True,8,False,0,False,0,False,0,False,6,False,0,False,0,False,0,False,5,False,0,False,0,False,0,False,4,False,0,False,0,False,0,False,4,False,0,False,0,False,0,False,3,False,0,False,0,False,0,0.8879277423010037,0.3569490362134615,0.1736668058141972,0.15844853697274655,0.07554249542291223,0.07554249542291223,0.07554249542291223,0.07554249542291223
297.0,0.7279021291379225,1.0991087311404626,True,10,True,3,False,0,False,0,True,9,True,2,False,0,False,0,True,6,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7594531250567709,0.7594531250567709,0.4342246393803607,0.4342246393803607,0.092321345038528,0.00732422024219995,0.01722516495910589,0.00732422024219995
442.0,0.16521911757407315,1.8632203587139469,True,11,True,3,False,1,False,1,True,11,True,2,False,0,False,0,True,9,True,2,False,0,False,0,True,7,True,2,False,0,False,0,True,6,True,2,False,0,False,0,True,6,False,0,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,5,False,0,False,0,False,0,1.0330062208129895,1.0330062208129895,0.33534680682014495,0.33534680682014495,0.1398323307553812,0.012895771888310308,0.1398323307553812,0.012895771888310308
104.0,0.9997270335996824,2.47506806518717,True,9,True,6,True,3,True,2,True,10,True,5,True,3,True,2,True,9,True,5,True,3,True,2,True,6,True,5,True,2,True,2,True,5,True,3,True,2,True,2,True,5,True,2,True,2,True,2,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,2.2265754642847337,0.8772611502672544,0.8752137111721424,0.8752137111721424,0.826238410872917,0.826238410872917,0.6451105631809161,0.3886138844257993
130.0,0.996873293959998,1.001639826055493,True,9,True,4,True,2,False,0,True,8,True,3,True,1,False,0,True,8,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,5,True,3,False,0,False,0,True,5,True,3,False,0,False,0,True,4,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,0.8651545315015763,0.6579515196558005,0.41598810960794586,0.41598810960794586,0.1655054086294659,0.1655054086294659,0.01701997788906325,0.01701997788906325
320.0,0.9999503697453967,0.578240637317009,True,8,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.44809443034036084,0.44809443034036084,0.278716830781059,0.278716830781059,0.05037838855318373,0.0008050355417625145,0.032160597991887474,0.0008050355417625145
229.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,1.0,2.0008550292597467,True,13,True,5,True,1,False,0,True,10,True,4,False,0,False,0,True,9,True,2,False,0,False,0,True,9,False,1,False,0,False,0,True,8,False,0,False,0,False,0,True,8,False,0,False,0,False,0,True,7,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,1.2458232174515842,1.2458232174515842,0.2522993381416312,0.23176278215579055,0.11163629214529829,0.11163629214529829,0.0694388140895134,0.0694388140895134
299.0,0.9999503697453967,0.9488471037002382,True,9,True,2,False,0,False,0,True,9,True,1,False,0,False,0,True,7,False,0,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.9026776531289646,0.9026776531289646,0.15851618130696382,0.15851618130696382,0.01241464331611651,0.003187271222934764,0.00257263193632407,0.00257263193632407
443.0,0.8893741624894536,1.554605526191553,True,10,True,3,True,3,False,1,True,7,True,3,True,2,False,0,True,4,True,3,True,2,False,0,True,4,True,3,True,2,False,0,True,4,True,3,False,1,False,0,True,3,True,3,False,1,False,0,True,3,False,2,False,0,False,0,True,3,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,1,False,0,False,0,0.9393666076293251,0.6294750950596016,0.6484867042722149,0.38860154082960147,0.3779349594390615,0.2804937585599968,0.10242723193754172,0.0003582257584177223
245.0,0.8403146558141843,0.5154194725979168,True,7,False,3,False,2,False,0,True,6,False,2,False,1,False,0,True,5,False,0,False,0,False,0,True,5,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3336841581289272,0.26439317583228333,0.19052252601754374,0.07335061713944048,0.16401446091908586,0.0007493808458604607,0.060398695979708844,0.0007493808458604607
197.0,0.9497741823415554,0.7239604220173722,True,10,True,3,True,1,False,0,True,6,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5909165030051405,0.5909165030051405,0.24834178108503854,0.24834178108503854,0.11660958148595083,0.11660958148595083,0.0023616551280650926,0.0023616551280650926
457.0,0.49955332770857114,1.0977394913507341,True,9,True,2,True,2,True,1,True,7,True,2,True,1,True,1,True,5,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,0.9890461601741527,0.9890461601741527,0.7211622671046947,0.7211622671046947,0.19649124844465196,0.19649124844465196,0.18882088754035597,0.18882088754035597
249.0,1.0,2.140080032097922,True,10,True,6,True,3,False,1,True,9,True,2,True,2,False,0,True,8,True,2,True,1,False,0,True,6,True,2,True,1,False,0,True,6,True,2,True,1,False,0,True,4,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,1.213549324239065,0.7194510244163299,0.6511035008009897,0.6511035008009897,0.3941997652823111,0.3941997652823111,0.11393843475165823,0.013587710642706299
324.0,1.0,0.5528681077900522,True,5,True,4,False,0,False,0,True,4,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.459900616239286,0.459900616239286,0.3022613051137,0.3022613051137,0.09056408804079212,0.09056408804079212,0.0007970371297339484,0.0007868062225794987
212.0,0.8420020844706934,0.5270361829132745,True,10,True,3,False,0,False,0,True,8,True,1,False,0,False,0,True,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.35080112632835814,0.2025809835857223,0.15568162732274338,0.15568162732274338,0.09491764214328882,0.03499819513982005,0.048445820109714,0.0017522440191050474
116.0,1.0,0.8836576193551824,True,9,True,3,True,1,True,1,True,8,True,3,True,1,True,1,True,5,True,2,True,1,False,0,True,5,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5639698781760655,0.4372624834017783,0.3632841288204435,0.3632841288204435,0.23326747769883935,0.23326747769883935,0.1781141975723304,0.1781141975723304
326.0,0.9974688570152365,0.9919984006144342,True,11,True,2,False,0,False,0,True,9,True,1,False,0,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,0.8733611662235089,0.8733611662235089,0.5502536617189994,0.5502536617189994,0.08528387850205497,0.0019624370483884318,0.0019624370483884318,0.0019624370483884318
441.0,0.9361010471983722,0.6912869433385264,True,9,True,2,False,0,False,0,True,8,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5161174707828595,0.4943856996169076,0.2231007215683807,0.2231007215683807,0.08375362923128998,0.08375362923128998,0.00982709969876533,0.002198108210255934
269.0,0.7879299220805003,2.2447764743654117,True,9,True,6,True,1,True,1,True,9,True,6,True,1,True,1,True,8,True,4,True,2,False,0,True,5,True,4,True,2,False,0,True,5,True,4,True,1,False,0,True,5,True,3,True,1,False,0,True,5,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,2.1417284041081706,2.1417284041081706,0.736675032845223,0.736675032845223,0.37739071514339834,0.37739071514339834,0.15398634071022502,0.15398634071022502
290.0,0.9993299915628567,0.9783886803334586,True,10,True,6,False,1,False,0,True,10,True,5,False,0,False,0,True,8,False,2,False,0,False,0,True,8,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.9128876328502588,0.9128876328502588,0.23372352015575157,0.17875029474768872,0.13503174142459556,0.00041559171959640816,0.0006878791409120603,0.00041559171959640816
403.0,0.9999503697453967,0.8519982149405587,True,8,True,3,True,1,False,0,True,6,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7238860428048784,0.7238860428048784,0.3995460236066333,0.3995460236066333,0.18815458770276822,0.18815458770276822,0.0027112501266442776,0.0027112501266442776
405.0,0.9999503697453967,0.8471634858651584,True,7,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4095661722731075,0.3820061278941836,0.27630645428346806,0.01777172830960151,0.07898057025526509,5.2669881469754366e-05,0.02126515274542279,5.2669881469754366e-05
268.0,0.9995533277085712,1.1452269415040872,True,10,True,3,False,1,False,0,True,7,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,0.8889855081531028,0.8296151238750497,0.5339081481830587,0.5339081481830587,0.12318889423357604,0.013377027064388721,0.013377027064388721,0.013377027064388721
226.0,0.80820388108591,0.574168940187861,True,9,True,1,True,1,False,0,True,6,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.2910302705813887,0.21889305258962435,0.10277185975314287,0.10277185975314287,0.10084007671607859,0.10084007671607859,0.03481732961536629,0.004679963669978271
337.0,0.9998759243634919,1.0168859364841851,True,10,True,5,False,0,False,0,True,9,True,4,False,0,False,0,True,8,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.8648609139912897,0.8648609139912897,0.47928410965662716,0.47928410965662716,0.03908069793717035,0.0031993990080293228,0.014336629028768576,0.0031993990080293228
189.0,0.9092014492034344,0.999987495711116,True,8,True,2,True,1,True,1,True,5,True,1,True,1,True,1,True,3,True,1,True,1,True,1,True,3,True,1,True,1,True,1,True,3,True,1,True,1,True,1,True,2,True,1,True,1,True,1,True,2,True,1,True,1,True,1,True,2,True,1,True,1,True,1,True,2,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,0.9867691424262592,0.9867691424262592,0.8601086879278798,0.8601086879278798,0.8063527236361391,0.8063527236361391,0.5606612407640504,0.5606612407640504
149.0,0.9986351679984118,0.7357352151933495,True,8,True,3,False,0,False,0,True,7,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6470718095747207,0.6470718095747207,0.4392804722138878,0.4392804722138878,0.08169262352628594,0.05469965953441782,0.01661298449188483,0.009200666720962349
96.0,0.41210481909772195,0.8129122050228762,True,7,True,5,True,3,True,2,True,6,True,4,True,2,True,1,True,5,True,3,True,1,True,1,True,5,True,1,True,1,True,1,True,3,True,1,True,1,True,1,True,3,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,1,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6161603459302303,0.4936331832806489,0.47420726110169775,0.34070129335099814,0.31893762817671595,0.31893762817671595,0.31352615247819793,0.31352615247819793
353.0,0.952553476599335,1.2476719435434735,True,7,True,3,True,1,False,0,True,5,True,3,True,1,False,0,True,5,True,3,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7891182524553191,0.6578801877456849,0.44825488794158175,0.44825488794158175,0.20723466028070722,0.20723466028070722,0.007931615784080116,0.00046785579347415605
188.0,0.9374162489453571,0.9905483546051487,True,9,True,5,True,1,False,0,True,9,True,3,True,1,False,0,True,7,True,3,True,1,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,0.9280299420997193,0.9280299420997193,0.863951605923012,0.863951605923012,0.2349998366005906,0.2349998366005906,0.0030324616199365845,0.0015420964909236086
516.0,0.26269293761477,2.4837837933753395,True,13,True,7,True,3,False,1,True,14,True,5,True,3,False,1,True,13,True,4,True,3,False,1,True,9,True,4,False,1,False,1,True,8,True,3,False,1,False,1,True,7,True,3,False,1,False,1,True,5,True,3,False,1,False,1,True,4,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,4,False,2,False,1,False,0,1.7751643983958934,0.7356830592306659,0.970638422881893,0.5985104254114212,0.7165133037939316,0.22544380740305445,0.4222884077067176,0.008671159983793642
71.0,0.9999255546180952,2.834137685292652,True,10,True,6,True,4,True,4,True,10,True,6,True,3,True,3,True,11,True,7,True,3,True,2,True,10,True,7,True,3,True,2,True,11,True,5,True,3,True,2,True,10,True,5,True,3,False,1,True,9,True,5,True,3,False,1,True,9,True,5,True,2,False,1,True,10,True,3,True,2,False,0,True,10,True,3,True,2,False,0,True,9,True,3,False,1,False,0,2.096318491428794,0.7990229604878661,0.981470125673157,0.694479309077305,0.9660707890667415,0.5879482097308228,0.4840010759993985,0.34710900838523895
165.0,0.9504193756513971,1.0425714772884922,True,11,True,4,False,1,False,1,True,9,False,3,False,1,False,1,True,9,False,1,False,0,False,0,True,8,False,0,False,0,False,0,True,7,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.8316900562618187,0.34447878419648037,0.22050730990383363,0.11488981742950521,0.17198885954889032,0.03506345805454882,0.16028695090400075,0.010815043483732457
108.0,0.2647029629261998,3.4285125164870194,True,11,True,6,True,4,False,2,True,11,True,6,True,3,False,1,True,11,True,6,True,3,False,1,True,11,True,6,True,3,False,1,True,12,True,5,True,3,False,1,True,12,True,5,True,3,False,1,True,11,True,4,True,3,False,1,True,11,True,4,True,3,False,1,True,11,True,4,True,3,False,1,True,10,True,4,True,3,False,1,True,10,True,4,True,3,False,1,3.372083197899113,1.67756269176238,0.9999979335547967,0.9999979335547967,0.9974217866824535,0.9909070393737963,0.9967471948684477,0.027578686403119505
230.0,0.842399126507519,0.4261684417081669,True,5,True,2,False,1,False,0,True,4,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3052893583288836,0.16635784213508853,0.1333311870355571,0.1333311870355571,0.10996996106115246,0.0009143864410362355,0.06919222904584046,0.0005864204688585981
148.0,0.9994788823266664,0.6129099156990713,True,7,True,3,False,1,False,0,True,6,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.471880732682674,0.40396540643082746,0.25109056422593323,0.2170576575515411,0.10355320768837646,0.0010018420322026797,0.03011763760542349,0.0010018420322026797
