id_ip,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
659213.0,0.9627524939202938,1.6034287862278258,True,12,True,2,True,1,True,1,True,12,True,2,True,1,True,1,True,11,True,2,False,0,False,0,True,11,True,2,False,0,False,0,True,8,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,0,False,0,False,0,0.9581153198341551,0.6816188647669735,0.5527601479442456,0.27561912408374567,0.18924216394097249,0.18924216394097249,0.1502317512456534,0.1502317512456534
1803510.0,0.021365824606680232,3.428571428571429,True,7,False,1,False,1,False,1,True,4,False,1,False,1,False,1,True,4,False,1,False,1,False,1,True,2,False,1,False,1,False,1,True,2,False,1,False,1,False,1,True,2,False,1,False,1,False,1,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,3.428571428571428,0.3977009869278975,1.0175987597611391,0.020968132260036677,0.9258905866338693,0.016924819346296756,0.3972936038642301,0.002139399006947211
710570.0,0.4183086009231227,1.7729576076999474,True,9,True,4,True,2,False,0,True,8,True,4,True,1,False,0,True,7,True,3,False,0,False,0,True,7,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.9999995194923316,0.9999995194923316,0.5356566094967601,0.5356566094967601,0.17153461518586835,0.17153461518586835,0.026490280247807422,0.005645595081724842
254996.0,0.10903766936324383,3.387856108556273,True,9,True,5,True,4,True,4,True,9,True,5,True,4,True,4,True,10,True,5,True,4,True,4,True,10,True,4,True,4,True,4,True,12,True,4,True,4,True,3,True,13,True,4,True,3,True,3,True,14,True,4,True,3,True,2,True,13,True,4,True,3,True,2,True,13,True,4,True,3,True,2,True,13,True,4,True,3,True,2,True,12,True,3,True,3,True,1,3.006347150752894,3.006347150752894,0.9986427496623661,0.9104353825004775,0.9848008072338231,0.9104353825004775,0.6619138882237066,0.6619138882237066
834812.0,0.005533773388257481,3.4285714285714284,True,7,True,5,True,5,True,3,True,6,True,5,True,4,True,3,True,7,True,4,True,4,True,3,True,5,True,4,True,4,True,3,True,5,True,4,True,4,True,3,True,5,True,4,True,3,True,3,True,5,True,4,True,3,True,3,True,5,True,4,True,3,True,3,True,5,True,4,True,3,True,2,True,5,True,4,True,3,True,2,True,5,True,4,True,3,True,2,3.4285714285714284,2.863636831328648,1.0,0.9403665348521888,1.0,0.9105176896065854,1.0,0.8297207104380384
841082.0,0.1493126209737456,3.2128058802614934,True,12,True,7,False,3,False,2,True,12,True,7,False,3,False,2,True,13,True,6,False,3,False,2,True,14,True,5,False,3,False,2,True,14,True,5,False,2,False,2,True,14,True,5,False,2,False,1,True,13,True,5,False,2,False,1,True,13,True,5,False,2,False,1,True,13,True,5,False,1,False,1,True,13,True,5,False,0,False,0,True,12,True,4,False,0,False,0,1.737964638203351,1.579002488933234,0.9794952354135693,0.9620405151191669,0.5217369719857643,0.03138168725458098,0.5217369719857643,0.03138168725458098
1777285.0,0.018760236240011913,3.428571428571429,True,7,True,3,False,2,False,1,True,7,False,3,False,1,False,1,True,7,False,2,False,1,False,1,False,5,False,2,False,1,False,1,False,4,False,2,False,1,False,1,False,3,False,2,False,1,False,1,False,2,False,2,False,1,False,1,False,2,False,2,False,1,False,1,False,3,False,1,False,1,False,1,False,2,False,1,False,1,False,1,False,2,False,1,False,1,False,1,3.428571428571428,0.2246691188915341,1.7428803542414346,0.10082416214922142,0.7353087297810362,0.05421433731498751,0.6359985918938431,0.003035779712001115
1656.0,0.7687726438036627,1.5447288326604214,True,9,True,5,True,3,False,1,True,9,True,3,True,2,False,1,True,8,True,3,True,2,False,0,True,6,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,3,True,3,False,1,False,0,True,3,True,3,False,0,False,0,True,3,True,3,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,1.0168067762768058,1.0168067762768058,0.7528357240242335,0.7528357240242335,0.395857918648116,0.2046636742887523,0.16807418158883156,0.039825818948179034
182510.0,0.02809072410541466,2.4355069461430556,True,8,True,5,True,3,True,2,True,7,True,4,True,3,True,2,True,7,True,4,True,2,True,2,True,7,True,4,True,2,True,2,True,7,True,3,True,2,True,2,True,8,True,3,True,2,True,2,True,8,True,3,True,2,True,2,True,7,True,2,True,2,True,2,True,8,True,2,True,2,True,2,True,10,True,4,False,2,False,2,True,8,True,4,False,2,False,2,2.026587867006259,1.9470943908064395,0.8944166643830447,0.8944166643830447,0.8283174756176925,0.5237507788359554,0.7602555889466055,0.5237507788359554
556273.0,0.07121941535560078,2.6995089804278884,False,6,False,3,False,3,False,2,False,6,False,3,False,3,False,2,False,6,False,3,False,3,False,2,False,6,False,3,False,3,False,2,False,7,False,3,False,3,False,1,False,7,False,3,False,2,False,1,False,7,False,3,False,2,False,1,False,6,False,3,False,2,False,1,False,6,False,2,False,2,False,1,False,6,False,2,False,2,False,1,False,6,False,2,False,2,False,1,1.5300000934492903,0.0,1.0,0.0,1.0,0.0,0.7890875975553047,0.0
1807236.0,0.018884311876519927,3.4285714285714293,True,9,False,2,False,1,False,1,True,8,False,1,False,1,False,1,True,4,False,1,False,1,False,1,False,2,False,1,False,1,False,1,False,2,False,1,False,1,False,1,False,2,False,1,False,1,False,1,False,2,False,2,False,0,False,0,False,2,False,2,False,0,False,0,False,2,False,2,False,0,False,0,False,2,False,1,False,0,False,0,False,2,False,1,False,0,False,0,3.428571428571428,0.20044375191612976,1.2142857142857142,0.012796819394490865,0.36602229972602324,0.012796819394490865,0.36602229972602324,0.012796819394490865
274101.0,0.04876172514765001,3.4285714285714284,True,7,True,4,True,3,True,2,True,6,True,4,True,2,False,1,True,6,True,3,True,2,False,1,True,6,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,4,True,2,True,2,False,1,True,4,True,2,True,2,False,1,True,4,True,2,True,2,False,1,True,4,True,2,True,2,False,1,True,3,True,2,True,2,False,1,True,3,True,2,True,2,False,1,3.4237104893893013,1.0,1.0,1.0,1.0,1.0,0.9663382172755085,0.12057607704207644
1561250.0,0.003771899349843665,3.4285714285714284,True,4,True,4,False,3,False,2,True,5,False,3,False,2,False,2,True,5,False,3,False,2,False,2,True,5,False,2,False,2,False,2,True,5,False,2,False,2,False,2,True,4,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,4,False,3,False,3,False,1,3.4285714285714284,0.39680240595495264,2.5602240896358546,0.12605327592029722,1.0,0.03789943463957171,1.0,0.0076521401415735515
1741971.0,0.01940542954985359,3.4285714285714293,True,10,True,2,False,1,False,1,True,9,True,2,False,1,False,1,True,7,False,1,False,1,False,1,True,4,False,1,False,1,False,1,True,3,False,1,False,1,False,1,True,2,False,1,False,1,False,1,True,2,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,3.428571428571428,0.40251173662421014,2.6433046902971715,0.15820316812619512,0.9189659261601708,0.017169175362452656,0.9189659261601708,0.0022250710991261044
1842991.0,0.568390490843218,3.4285714285714297,True,10,False,3,False,3,False,1,True,8,False,3,False,3,False,0,True,6,False,3,False,1,False,0,True,6,False,3,False,1,False,0,False,5,False,2,False,1,False,0,False,5,False,1,False,1,False,0,False,3,False,1,False,1,False,0,False,3,False,1,False,0,False,0,False,2,False,1,False,0,False,0,False,2,False,1,False,0,False,0,False,2,False,1,False,0,False,0,3.4285714285714275,0.27956168824813804,1.0306171560947068,0.05744495795475313,0.419047061787777,0.02084855493567015,0.10010869247808118,0.0007823677878818488
666015.0,0.08318030671497345,1.7911904757361525,True,12,True,6,True,5,True,2,True,12,True,6,True,4,True,2,True,12,True,6,True,4,True,2,True,12,True,5,True,3,False,1,True,12,True,5,True,3,False,0,True,12,True,3,True,2,False,0,True,10,True,3,True,2,False,0,True,9,True,3,True,2,False,0,True,10,True,2,False,0,False,0,True,8,True,1,False,0,False,0,True,6,True,1,False,0,False,0,1.0,1.0,0.9854645720640497,0.9854645720640497,0.49796987288206657,0.4587996779150431,0.2695571270164232,0.21846266588272018
508180.0,0.011414958558737406,3.4130505981969654,True,4,True,3,True,3,True,2,True,5,True,4,True,4,True,3,True,7,True,5,True,4,True,3,True,8,True,6,True,3,False,2,True,7,True,6,True,3,False,2,True,7,True,6,True,3,False,2,True,7,True,5,True,3,False,2,True,7,True,5,True,3,False,2,True,8,True,6,True,3,False,2,True,9,False,4,False,2,False,2,True,9,False,4,False,2,False,2,2.6476782924263675,1.0184204484171677,0.9962868652105906,0.503244583829559,0.9719177936689856,0.503244583829559,0.8888579780393977,0.21986210812732843
137804.0,0.04878654027495161,3.3914681537892073,True,9,True,7,True,4,True,3,True,9,True,6,True,4,True,3,True,11,True,5,True,4,False,2,True,11,True,5,True,4,False,1,True,9,True,5,True,4,False,1,True,9,True,5,True,4,False,0,True,10,False,4,False,2,False,0,True,9,False,4,False,2,False,0,True,9,False,4,False,2,False,0,True,9,False,4,False,2,False,0,True,9,False,4,False,2,False,0,3.18122315909463,1.9395315355595872,1.5725787646933918,0.36462630875953345,0.7665215082166074,0.36462630875953345,0.33149270054186775,0.19227653910473455
590832.0,0.04652836369050573,2.4316279942434496,True,8,True,4,True,4,True,3,True,11,True,7,True,6,True,4,True,11,True,6,True,4,True,3,True,11,True,4,True,3,True,3,True,11,True,4,True,3,True,2,True,11,True,3,True,3,True,1,True,10,True,2,True,2,True,1,True,9,True,1,True,1,True,1,True,9,True,1,True,1,True,1,True,8,True,1,True,1,True,1,True,8,True,1,True,1,True,1,1.8029597838110487,1.8029597838110487,0.9999180020874996,0.9999180020874996,0.9996460969130766,0.9996460969130766,0.7955152107879454,0.7955152107879454
