id_institution,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
121.0,1.0,0.4839770032209483,True,9,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.44197577270842814,0.44197577270842814,0.20769370259296419,0.20769370259296419,0.06274192548954938,0.06274192548954938,0.0001445509036636845,0.00012150279639245974
278.0,0.7651744503449303,3.4285714285714297,True,11,True,5,False,0,False,0,True,8,True,5,False,0,False,0,True,6,True,4,False,0,False,0,True,5,True,4,False,0,False,0,True,5,True,3,False,0,False,0,True,5,True,3,False,0,False,0,True,3,True,3,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,3.4285714285714275,1.4466711373786598,0.8152700515936185,0.8152700515936185,0.06694286898079793,0.06694286898079793,0.031198874665953658,0.011990295222109258
113.0,0.9998759243634919,0.49913976885017153,True,7,True,3,False,0,False,0,True,5,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3938963999668707,0.3938963999668707,0.19424135533193884,0.19424135533193884,0.07938271187547084,0.07938271187547084,0.00031386201057415097,0.0002684747188910278
228.0,0.9997270335996824,0.5847350966168255,True,7,False,1,False,0,False,0,True,5,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.37906274545595353,0.2729678034470838,0.17231926538999645,0.07158811629272697,0.007518358765282784,0.007518358765282784,0.0051269984080415465,0.0051269984080415465
78.0,1.0,0.6338367759234869,True,10,False,1,False,0,False,0,True,6,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.31176190991760117,0.31176190991760117,0.11370498007104846,0.012203253616358945,0.0028949443027557645,0.0001883193074903562,0.0010785652239638749,6.935620733197688e-05
215.0,0.9999007394907936,0.9561446567637762,True,8,True,4,True,2,False,1,True,6,True,3,True,2,False,0,True,5,True,2,True,1,False,0,True,3,True,2,True,1,False,0,True,3,True,2,True,1,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,0.678384230628815,0.678384230628815,0.5795266868395141,0.5795266868395141,0.31346299622067514,0.31346299622067514,0.133008880431211,0.011691195771280718
175.0,0.9998511092361904,0.44122751579684055,True,8,True,3,False,0,False,0,True,5,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.37735998678050225,0.307648415363413,0.13605777121864146,0.11581627002032198,0.036978280438605515,0.0025671280416155774,0.000591734643770553,0.00017633633973399056
274.0,0.9776663854285572,1.278836872551442,True,8,True,2,True,2,False,1,True,7,True,2,False,1,False,0,True,6,False,1,False,1,False,0,True,4,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,1,False,0,False,0,False,3,False,1,False,0,False,0,False,2,False,1,False,0,False,0,False,1,False,0,False,0,False,0,0.663954901050165,0.47218260391684336,0.5832971313024427,0.1930659246524447,0.22370207091742048,0.1066584662985388,0.10701889634518294,0.027845497964050097
162.0,0.985433520273959,1.0249330007754058,True,11,True,1,False,0,False,0,True,7,True,1,False,0,False,0,True,7,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5756564473714961,0.5756564473714961,0.44227696699614644,0.44227696699614644,0.08155071453725622,0.08155071453725622,0.006165419375716586,0.0035399156625130945
65.0,0.88034145615167,0.9665125278044752,True,10,True,6,False,0,False,0,True,8,True,2,False,0,False,0,True,7,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.9062798833036456,0.9062798833036456,0.37509631030152546,0.37509631030152546,0.09325644437456061,0.02091248294157634,0.01757534529055461,0.01757534529055461
104.0,0.9999503697453967,0.5765346763473747,True,8,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4464373370529464,0.4464373370529464,0.2745869526041141,0.2745869526041141,0.047336722702189,0.0006613462471497384,0.02351289840345807,0.0006613462471497384
191.0,0.9607176534815624,1.1905138167450375,True,10,True,4,True,3,False,0,True,10,False,4,False,1,False,0,True,8,False,2,False,0,False,0,True,7,False,2,False,0,False,0,False,4,False,2,False,0,False,0,False,4,False,1,False,0,False,0,False,4,False,1,False,0,False,0,False,4,False,1,False,0,False,0,False,2,False,1,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,0.9157089485908037,0.25379266609420903,0.5387146340607162,0.14247379787321476,0.15188105624119883,0.14247379787321476,0.08092263030038058,0.0061817921810515914
87.0,0.9995781428358728,2.1222983163502898,True,9,True,4,True,3,True,1,True,7,True,3,False,1,False,0,True,5,True,3,False,1,False,0,True,5,False,2,False,1,False,0,True,5,False,2,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,0,False,0,False,3,False,1,False,0,False,0,False,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,1.1949161097709589,0.3386019603854287,0.5335365836582634,0.23666088171996943,0.41380044139142874,0.10541518449625933,0.10541518449625933,0.10541518449625933
26.0,0.9635465779939452,1.7699525571961094,True,5,True,3,True,3,True,1,True,3,True,3,True,3,True,1,True,4,True,2,True,2,False,0,True,4,True,2,True,2,False,0,True,2,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,1.2379327135748903,1.2379327135748903,0.7104783021416812,0.7104783021416812,0.3849644460364132,0.3849644460364132,0.15351631789402473,0.15351631789402473
259.0,0.9946399325028538,2.808136814781855,True,9,True,7,True,5,True,2,True,8,True,7,True,5,True,2,True,9,True,6,True,3,True,2,True,9,True,6,True,3,True,2,True,10,True,5,True,3,True,1,True,10,True,5,True,3,True,1,True,10,True,4,True,3,True,1,True,11,True,5,False,2,False,0,True,11,False,2,False,2,False,0,True,11,False,2,False,2,False,0,True,9,False,2,False,1,False,0,1.8799129886294808,0.8291989960672769,0.6494785213424694,0.46802345021476366,0.6100805248470198,0.42735656826684987,0.42220168171009764,0.42220168171009764
145.0,0.9999007394907936,0.9540560431127724,True,7,True,4,True,2,False,1,True,7,True,3,False,1,False,0,True,6,True,3,False,1,False,0,True,5,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,False,2,False,0,False,0,False,0,0.9066589773422591,0.5951380185655021,0.5976071069622372,0.3371233325799974,0.3176930888324879,0.12451845087764515,0.1067387445218187,0.0016755541444946087
204.0,0.9097473820040697,3.086519858893315,True,11,True,4,True,1,False,0,True,10,True,2,True,1,False,0,True,9,True,2,False,0,False,0,True,7,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2.3345138633497577,2.3345138633497577,0.2959407974804264,0.24399300670323815,0.15761948454390812,0.15761948454390812,0.0023013768982319497,0.0023013768982319497
279.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263.0,0.3448806392376793,2.5277548208376652,True,10,True,5,False,3,False,3,True,12,False,4,False,2,False,0,True,12,False,2,False,1,False,0,True,12,False,2,False,1,False,0,True,11,False,2,False,1,False,0,True,10,False,1,False,1,False,0,True,8,False,1,False,1,False,0,True,8,False,1,False,1,False,0,True,5,False,1,False,1,False,0,True,4,False,1,False,1,False,0,True,4,False,1,False,1,False,0,1.9315608102732296,0.7596308624146118,0.7478640135163575,0.10896284159262135,0.6540131141478038,0.0477678190914344,0.133646209601771,0.04083059968061598
117.0,0.9987344285076183,0.9633510739836273,True,8,True,2,False,0,False,0,True,7,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7541099038756741,0.7541099038756741,0.22643148385089482,0.1461096543775492,0.09521292565053464,0.0004737660991642057,0.0011723322665615021,0.0004737660991642057
25.0,1.0,0.40327168979950523,True,7,True,4,True,2,False,0,True,5,True,2,False,0,False,0,True,5,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.307732081524506,0.307732081524506,0.17254915132910276,0.15439351232802678,0.11809475451038623,0.11809475451038623,0.016446760033220455,0.0062746540246504225
17.0,1.0,0.7046694064422451,True,10,True,5,True,3,False,0,True,7,True,4,False,1,False,0,True,5,True,4,False,1,False,0,True,4,True,3,False,1,False,0,True,4,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6106128320023557,0.6106128320023557,0.33128102926383984,0.28754396631466245,0.26847703673330403,0.10344655167730533,0.04928471175222641,0.011701502577730694
130.0,0.9999255546180952,0.5726229052366327,True,7,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.42638126442365926,0.42638126442365926,0.24531743598375147,0.24531743598375147,0.007925661108088797,0.007925661108088797,0.0048638148246828656,0.00013993986261808214
260.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.9998511092361904,0.9251499024613347,True,10,True,6,False,1,False,0,True,10,True,6,False,0,False,0,True,7,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,6,True,1,False,0,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,0.798227315702597,0.798227315702597,0.7385864220766449,0.7385864220766449,0.142695476283253,0.0004765666882529141,0.004530347671855361,0.00031501716275168426
140.0,0.5412923718298674,1.465911037799144,False,5,False,4,False,2,False,2,False,5,False,4,False,2,False,2,False,5,False,4,False,2,False,2,False,5,False,2,False,2,False,2,False,4,False,2,False,2,False,2,False,4,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,1.0,0.0,1.0,0.0,1.0,0.0,0.9965890713727287,0.0
119.0,1.0,0.39019001112244095,True,4,True,2,False,0,False,0,True,4,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.29962284390427696,0.29962284390427696,0.14813261206248998,0.14456346056537167,0.05878352515899669,0.05878352515899669,0.05817181076830501,0.05817181076830501
169.0,0.9999503697453967,0.8519982149405587,True,8,True,3,True,1,False,0,True,6,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7238860428048784,0.7238860428048784,0.3995460236066333,0.3995460236066333,0.18815458770276822,0.18815458770276822,0.0027112501266442776,0.0027112501266442776
262.0,0.9992059159263487,0.3456989097237068,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.22744060106922304,0.22744060106922304,0.17762535991192904,0.17762535991192904,0.003020915357370202,0.003020915357370202,0.003020915357370202,0.003020915357370202
195.0,0.9999751848726984,0.9236996051171038,True,11,True,4,True,1,False,0,True,6,True,3,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5775293326454178,0.5597027607659768,0.45454365855791523,0.45454365855791523,0.14255924904022832,0.14255924904022832,0.013417572519772929,0.00024813883671841766
122.0,0.9996774033450792,0.6634182738993094,True,7,True,3,True,2,False,0,True,4,True,3,True,2,False,0,True,4,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5424797149219647,0.5424797149219647,0.28851524924584204,0.1981098436066774,0.1831280572378053,0.157791125156446,0.0031239052547609083,0.0006108888931939396
51.0,0.9999751848726984,0.9618863415323878,True,6,True,3,False,2,False,1,True,5,True,3,False,1,False,1,True,4,False,2,False,1,False,1,True,4,False,2,False,1,False,1,True,4,False,2,False,1,False,1,False,3,False,2,False,1,False,0,False,3,False,1,False,1,False,0,False,3,False,1,False,1,False,0,False,3,False,1,False,1,False,0,False,3,False,1,False,1,False,0,False,2,False,1,False,1,False,0,0.9279338591105478,0.31522564515054846,0.8556721918038168,0.16401277025615899,0.7605801262376702,0.059001097050442534,0.3287177913099827,0.01551539103445374
187.0,1.0,0.623572811054554,True,10,True,4,True,1,False,0,True,8,True,3,False,0,False,0,True,5,False,1,False,0,False,0,True,5,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4860345281712543,0.4860345281712543,0.2099809378441466,0.17234214509631196,0.11474624897030315,0.11474624897030315,0.024303346030795522,0.024303346030795522
15.0,0.9992307310536503,1.4709579078579558,True,10,True,5,False,0,False,0,True,7,True,4,False,0,False,0,True,6,True,1,False,0,False,0,True,6,True,1,False,0,False,0,True,6,True,1,False,0,False,0,True,5,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.7681924405348174,0.5755568810285023,0.3147793256274699,0.3147793256274699,0.06987123583342815,0.06987123583342815,0.005079763043468278,0.005079763043468278
184.0,1.0,0.5670600743743222,True,7,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4711809359032888,0.4711809359032888,0.257927814236295,0.257927814236295,0.0560488062196338,0.0560488062196338,0.0025732311828478398,0.0016538708346081257
171.0,0.9997270335996824,0.5951402120517644,True,7,False,2,False,0,False,0,True,5,False,1,False,0,False,0,True,4,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.41299899099164844,0.23464673760335414,0.16099257166225617,0.005614419470463203,0.050764803133947926,6.811221614989508e-05,0.03185194958954163,6.811221614989508e-05
41.0,0.9983373864707926,0.868521580263563,True,9,True,3,False,1,False,0,True,7,True,3,False,0,False,0,True,5,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6978573229098065,0.5015638880258542,0.270228105378708,0.19008048316820889,0.1488315962695548,0.032752367246771795,0.002210368255346186,0.002210368255346186
114.0,0.998436646979999,0.9189586392934224,True,11,True,4,False,0,False,0,True,8,False,2,False,0,False,0,True,7,False,1,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7409490501977621,0.7397940265186819,0.21370916186777242,0.13422727784573096,0.07165014407099347,0.07165014407099347,0.02821930227695425,0.000926008545669596
266.0,0.782569854583354,0.8022206629790962,True,8,True,3,False,1,False,0,True,4,False,2,False,1,False,0,True,4,False,1,False,1,False,0,True,3,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5104691094494641,0.5104691094494641,0.25457519791843936,0.14327208955342788,0.21889272942685403,0.033948491510554776,0.07260976725725296,0.033948491510554776
219.0,0.9704451833837907,0.9830288180947837,True,10,True,1,False,0,False,0,True,9,True,1,False,0,False,0,True,7,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6835637383923217,0.4247062973069875,0.19048264764237705,0.19048264764237705,0.01958651645665357,0.012644446298851388,0.0007617410237973173,0.00018606989088469308
229.0,0.9999007394907936,0.558141551605191,True,4,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.41614072296017657,0.41614072296017657,0.27148794933993503,0.27148794933993503,0.12553532783517893,0.12553532783517893,0.008564694208876332,0.0008087115896700765
155.0,0.9999255546180952,0.5793350437750532,True,4,True,3,False,0,False,0,True,3,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.38956584958538437,0.38956584958538437,0.16644429684890794,0.16644429684890794,0.0999377909412989,0.0999377909412989,0.0048193962524253516,0.0048193962524253516
12.0,0.9994788823266664,0.6129099156990713,True,7,True,3,False,1,False,0,True,6,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.471880732682674,0.40396540643082746,0.25109056422593323,0.2170576575515411,0.10355320768837646,0.0010018420322026797,0.03011763760542349,0.0010018420322026797
59.0,1.0,0.6817476847076662,True,5,True,3,False,0,False,0,True,4,True,3,False,0,False,0,True,4,True,3,False,0,False,0,True,4,False,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.49700424975681845,0.48151524211058505,0.2857568391788781,0.23927719799805586,0.09048121522783337,0.00016771976144892468,0.042607211597844384,8.804467005475037e-05
48.0,1.0,0.5693713359835021,True,7,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5214804742655229,0.5214804742655229,0.27643363832147894,0.27643363832147894,0.038799657591458314,0.009789596464258258,0.01831299127826842,0.0004274111655112751
88.0,0.9993299915628567,0.9783886803334586,True,10,True,6,False,1,False,0,True,10,True,5,False,0,False,0,True,8,False,2,False,0,False,0,True,8,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.9128876328502588,0.9128876328502588,0.23372352015575157,0.17875029474768872,0.13503174142459556,0.00041559171959640816,0.0006878791409120603,0.00041559171959640816
160.0,0.9999751848726984,1.5980737266869065,True,10,True,6,False,1,False,1,True,9,True,3,False,1,False,0,True,6,True,2,False,1,False,0,True,4,True,2,False,1,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,1.253654805495586,1.253654805495586,0.5063921171684982,0.5063921171684982,0.285511988024651,0.014397609347023969,0.11241349787508974,0.0031110068195122817
50.0,1.0,0.6127270323074768,True,5,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4736881865151235,0.3115329089280347,0.24911539025989643,0.21792817136819279,0.06478190873700938,0.00035753492839535875,0.017922206429485707,0.00021226127041789307
181.0,0.9993548066901583,1.6899660410568211,True,11,True,8,True,2,False,0,True,11,True,7,True,2,False,0,True,10,True,6,True,2,False,0,True,9,True,4,False,0,False,0,True,8,True,2,False,0,False,0,True,7,False,1,False,0,False,0,True,7,False,1,False,0,False,0,True,7,False,1,False,0,False,0,True,5,False,0,False,0,False,0,False,4,False,0,False,0,False,0,False,3,False,0,False,0,False,0,1.1397783201615608,0.5422840598626714,0.47858427802705217,0.32353666164354095,0.2225771986122102,0.2225771986122102,0.012878996133226097,0.0013321836619423076
