id_ip,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
143940.0,0.016671628460851445,3.4285714285714284,True,5,True,3,True,3,True,3,True,5,True,3,True,3,True,3,True,5,True,3,True,3,True,3,True,6,True,4,True,2,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,4,True,3,True,2,True,6,True,3,True,2,True,2,3.4285714285714284,3.4285714285714284,1.1395644761777877,1.0,1.0,1.0,1.0,1.0
450529.0,0.15302173265852934,2.806028175634716,False,4,False,2,False,2,False,1,False,5,False,3,False,3,False,1,False,6,False,3,False,2,False,1,False,6,False,3,False,2,False,1,False,5,False,3,False,2,False,1,False,5,False,3,False,2,False,1,False,5,False,3,False,2,False,1,False,5,False,3,False,2,False,1,False,4,False,3,False,2,False,0,False,4,False,3,False,2,False,0,False,4,False,3,False,2,False,0,2.091111308475549,0.0,1.0,0.0,1.0,0.0,0.45340818163072044,0.0
1949634.0,0.030812741887466508,3.4285714285714293,True,6,True,5,True,4,True,3,True,6,True,5,True,4,True,3,True,7,True,4,True,3,False,2,True,7,True,4,True,3,False,2,True,7,True,4,True,3,False,2,True,7,True,4,True,3,False,2,True,6,True,3,False,2,False,1,True,6,True,3,False,2,False,1,True,6,False,2,False,2,False,0,True,6,False,2,False,2,False,0,True,6,False,2,False,2,False,0,3.428571428571428,1.0,1.8959238407157881,0.4527081911664658,0.7944996775671561,0.3763170977306878,0.4504366620995121,0.1709739701821365
1801119.0,0.011908306043465317,3.4285714285714284,True,11,True,6,False,2,False,1,True,13,True,4,False,1,False,0,True,10,False,3,False,1,False,0,True,10,False,1,False,1,False,0,True,8,False,1,False,1,False,0,True,7,False,1,False,1,False,0,True,6,False,1,False,1,False,0,True,5,False,1,False,1,False,0,True,5,False,1,False,1,False,0,True,5,False,1,False,0,False,0,True,6,False,0,False,0,False,0,3.4285714285714284,1.0,0.5833998403830806,0.15355682150160688,0.5422997697806857,0.09688520250595602,0.10077937459682958,0.06755938362155983
1788794.0,0.00848466805596904,3.428571428571429,True,8,True,4,True,3,True,2,True,9,True,3,True,1,True,1,True,9,True,1,True,1,True,1,True,6,True,1,True,1,True,1,True,8,True,3,True,2,False,0,True,7,True,3,True,2,False,0,True,6,True,3,True,2,False,0,True,6,True,3,True,1,False,0,True,6,True,2,True,1,False,0,True,6,True,2,True,1,False,0,True,6,True,2,True,1,False,0,3.4285714285714284,1.656992659705904,1.0,1.0,1.0,1.0,0.2887903411858193,0.2887903411858193
1811876.0,0.012950282822268532,3.428571428571429,True,8,True,7,True,5,True,2,True,10,True,6,True,4,False,0,True,10,True,5,False,2,False,0,True,11,True,4,False,2,False,0,True,11,True,4,False,1,False,0,True,11,True,3,False,0,False,0,True,12,True,2,False,0,False,0,True,12,True,2,False,0,False,0,True,11,True,2,False,0,False,0,True,11,True,2,False,0,False,0,True,10,True,2,False,0,False,0,3.4285714285714284,1.0,0.7322434654105476,0.7322434654105476,0.31331014859310796,0.19814915623298857,0.1181667090900923,0.11519183587458803
530234.0,0.026644834772253646,2.3990475494240386,True,13,True,4,True,3,False,1,True,10,True,4,True,2,False,1,True,10,True,4,True,2,False,0,True,10,True,3,True,2,False,0,True,10,True,3,True,2,False,0,True,10,True,2,True,1,False,0,True,10,False,1,False,0,False,0,True,9,False,1,False,0,False,0,True,7,False,1,False,0,False,0,False,5,False,1,False,0,False,0,False,4,False,1,False,0,False,0,1.8643750065272107,0.5460368823364317,0.7022895690027581,0.3769342419247706,0.3769342419247706,0.3769342419247706,0.16787878106628604,0.04594714366287957
224502.0,0.11357546888955046,1.3027639468754593,False,5,False,3,False,2,False,1,False,6,False,2,False,2,False,1,False,6,False,2,False,2,False,1,False,6,False,2,False,2,False,1,False,5,False,2,False,1,False,1,False,6,False,2,False,1,False,0,False,5,False,2,False,1,False,0,False,4,False,2,False,1,False,0,False,4,False,2,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,1.0,0.0,1.0,0.0,1.0,0.0,0.32715359155550705,0.0
834812.0,0.00461446859184281,3.428571428571429,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,2,True,1,True,1,True,1,True,2,True,1,True,1,True,1,3.428571428571429,3.428571428571429,1.0,1.0,1.0,1.0,1.0,1.0
171452.0,0.9988091693956535,0.7736097145388039,True,7,True,5,True,2,False,0,True,5,True,3,True,1,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5262795122794096,0.5262795122794096,0.35423560415074606,0.35423560415074606,0.1546780374863506,0.1546780374863506,0.0024486072516215263,0.0024486072516215263
578610.0,0.016076213158678177,3.428571428571429,True,4,True,4,True,2,True,2,True,4,True,3,True,2,True,2,True,4,True,3,True,2,True,2,True,5,True,4,True,2,True,2,True,6,True,5,True,3,True,3,True,7,True,6,True,4,True,4,True,8,True,6,True,4,True,3,True,9,True,7,True,4,True,3,True,9,True,7,True,4,True,3,True,9,True,7,True,4,True,3,True,9,True,7,True,4,True,3,3.4285714285714284,3.2033737297203104,2.5166044073489746,1.0,0.9987670860091662,0.996992786875539,0.996992786875539,0.996992786875539
1620781.0,0.0008931229532598987,3.4285714285714293,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,2,False,1,True,2,True,2,True,2,False,1,3.428571428571428,1.0,1.0,1.0,1.0,1.0,0.7083700897721965,0.5360402050057224
1651121.0,0.007889252753795772,3.4285714285714284,True,5,True,5,True,3,True,3,True,6,True,6,True,3,True,2,True,7,True,6,True,4,True,3,True,7,True,5,True,4,False,2,True,8,True,4,True,3,False,2,True,9,True,3,False,2,False,1,True,10,False,2,False,2,False,1,True,10,False,2,False,2,False,1,True,9,False,2,False,2,False,1,True,9,False,2,False,2,False,1,True,9,False,2,False,2,False,1,3.428571428571428,1.0,1.0,0.3766434648105182,1.0,0.316065636328945,0.6393988627132412,0.2235621521335807
612051.0,0.8889550461446859,1.887678356288512,True,8,True,4,True,3,False,0,True,6,False,1,False,1,False,0,True,6,False,1,False,1,False,0,True,5,False,1,False,1,False,0,True,3,False,1,False,1,False,0,True,3,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,1.7930591356575794,0.3816903388552596,0.4736136199939809,0.12185987408540391,0.3396163669355109,0.12185987408540391,0.07599470890725997,0.02565540445815207
