id_institution,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
234.0,0.9998511461744567,0.5799206818735734,True,9,True,2,True,1,False,0,True,6,True,2,True,1,False,0,True,3,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5067584369538756,0.5067584369538756,0.27885553160231596,0.27885553160231596,0.25229211913961197,0.25229211913961197,0.008159917786344714,0.002609619590041088
265.0,0.9904733551652277,0.9640806772424099,True,6,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6720349526005586,0.42102143847980816,0.2468602901939964,0.2468602901939964,0.08625981772619523,0.08625981772619523,0.013933103344375551,0.013933103344375551
21.0,0.9997022923489134,2.577311612028813,True,11,True,3,True,2,True,1,True,13,True,3,True,1,False,0,True,12,True,2,True,1,False,0,True,10,True,2,True,1,False,0,True,10,True,2,True,1,False,0,True,8,True,1,True,1,False,0,True,8,True,1,True,1,False,0,True,8,True,1,True,1,False,0,True,7,True,1,True,1,False,0,True,6,True,1,True,1,False,0,True,6,True,1,True,1,False,0,1.8215365303289162,1.8215365303289162,0.8684807519211841,0.8073606490570606,0.777179657818972,0.777179657818972,0.10478861960984183,0.10478861960984183
229.0,0.9998511461744567,0.5576901278692973,True,5,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4174753343690587,0.4174753343690587,0.27395488242551835,0.27395488242551835,0.12738431880068124,0.12738431880068124,0.009545649984211629,0.0020932683326747793
240.0,0.9998511461744567,0.988703073483217,True,12,True,5,True,2,False,0,True,8,True,4,False,1,False,0,True,6,True,4,False,0,False,0,True,6,False,2,False,0,False,0,True,5,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,0.830848134164021,0.830848134164021,0.46231469950111626,0.24103218827733427,0.1623280669747355,0.14554649656170612,0.01259819395066542,0.005482096979286669
272.0,0.9624888359630842,1.0687172741143836,True,8,False,2,False,1,False,1,True,5,False,1,False,1,False,0,True,4,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.715790634880153,0.2059522885762482,0.16036805840106846,0.030791186657396122,0.15442543373068945,0.006912045340233116,0.11072390004890256,0.0030338962784384428
165.0,0.9991068770467401,0.6610272009262258,True,10,True,3,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.558908863111532,0.48655009153516016,0.3260444981733288,0.27181034605742443,0.04990327413101741,0.04990327413101741,0.003220660547146997,0.003220660547146997
82.0,0.9997022923489134,0.9940917733939957,True,10,True,4,True,1,False,0,True,6,True,3,True,1,False,0,True,5,True,2,True,1,False,0,True,4,True,2,True,1,False,0,True,4,False,1,False,0,False,0,True,3,False,1,False,0,False,0,False,2,False,1,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6153860296220427,0.38775630187675014,0.42816979769069224,0.2828665364844997,0.2793796242707172,0.2793796242707172,0.006874544457584559,0.00467384981228755
183.0,0.9998511461744567,0.9660726747808421,True,10,True,4,False,0,False,0,True,8,True,3,False,0,False,0,True,6,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7396353153855121,0.6183048751429525,0.23022591048247334,0.23022591048247334,0.04851624562825054,0.009326621424219158,0.008882618913806598,0.008882618913806598
86.0,0.9992557308722834,0.6356382623284528,True,5,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5541986285365811,0.5541986285365811,0.2941634329700537,0.2941634329700537,0.09459827222348427,0.09459827222348427,0.002623755637309636,0.002623755637309636
25.0,0.9998511461744567,0.40327168979950523,True,7,True,4,True,2,False,0,True,5,True,2,False,0,False,0,True,5,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.30869285157014986,0.30869285157014986,0.17299900048647618,0.15863656356384762,0.11809475451038629,0.11809475451038629,0.018203845952932562,0.007835605689725923
244.0,0.9998511461744567,0.9796886507185134,True,10,True,6,False,1,False,0,True,9,True,5,False,1,False,0,True,8,True,4,False,0,False,0,True,7,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.8003578467726963,0.7531784645765809,0.5188316019373794,0.5188316019373794,0.15657602200897652,0.008982327709603735,0.028085354776394025,0.008982327709603735
210.0,0.9998511461744567,0.7265671681754889,True,7,True,2,True,1,False,0,True,4,True,2,True,1,False,0,True,4,True,2,True,1,False,0,True,2,True,1,True,1,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5351180808108927,0.5351180808108927,0.36954839235385567,0.36954839235385567,0.28007014302454253,0.28007014302454253,0.023969869932315008,0.023969869932315008
31.0,0.9989580232211968,0.999999151527922,True,8,True,2,False,0,False,0,True,6,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4859085699223268,0.4859085699223268,0.17891680090728934,0.17891680090728934,0.019003200064761947,0.010539404140480131,0.010539404140480131,0.010539404140480131
71.0,0.9998511461744567,0.8762993636893264,True,11,True,3,False,0,False,0,True,10,True,2,False,0,False,0,True,9,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7131625310417863,0.7131625310417863,0.259612732054342,0.259612732054342,0.05847769895472973,0.05847769895472973,0.04063584371608822,0.03112906532023375
95.0,0.9998511461744567,0.7046637178353826,True,10,False,2,False,0,False,0,True,8,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.46877606450518855,0.33130042348759947,0.226508985152225,0.08879072260781672,0.02221507717126759,0.02221507717126759,0.01707591428638091,0.00312647008372218
13.0,0.9997022923489134,0.7353262355902597,True,8,True,3,False,0,False,0,True,7,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6484663545443635,0.6484663545443635,0.4393662556120067,0.4393662556120067,0.08185673815748602,0.05581894610086542,0.01899281364092631,0.009202509795716771
32.0,0.9998511461744567,0.4488982974290314,True,5,True,3,False,0,False,0,True,3,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.37471375955208996,0.37471375955208996,0.1796113348240766,0.1796113348240766,0.09099615786002642,0.09099615786002642,0.005552690823997102,0.005552690823997102
169.0,0.9998511461744567,0.8492559298733787,True,9,True,3,True,1,False,0,True,6,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7244273405594179,0.7244273405594179,0.40238232603128954,0.40238232603128954,0.1903926452901521,0.1903926452901521,0.008259443987217495,0.0032495765207561306
37.0,0.9998511461744567,0.4480051434375717,True,10,True,2,False,1,False,0,False,3,False,1,False,1,False,0,False,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.23719051677704592,0.14731446666371276,0.15536065431294804,0.11590179526450496,0.15536065431294804,0.09418047171477824,0.02116358352961444,0.00280792309906861
275.0,0.9998511461744567,0.3245810714753956,True,5,True,1,False,0,False,0,True,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.20667354599793913,0.1751572388273903,0.12223252995910765,0.12223252995910765,0.058202673257961524,0.03758437292143713,0.03758437292143713,0.03758437292143713
129.0,0.9998511461744567,0.7944686226334343,True,6,True,3,True,1,False,0,True,5,True,2,True,1,False,0,True,3,True,2,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5216512389226318,0.5216512389226318,0.23765387129917728,0.23765387129917728,0.19950562418073245,0.19950562418073245,0.003703756716340177,0.003703756716340177
126.0,0.9998511461744567,0.5205542659844341,True,6,True,3,False,0,False,0,True,4,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.371774743726281,0.371774743726281,0.17037715566253944,0.17037715566253944,0.06172978487959889,0.01633429932897048,0.010324702788101669,0.001245721307093983
278.0,0.8200357249181304,3.4285714285714293,True,11,True,5,False,1,False,1,True,8,True,5,False,1,False,1,True,6,True,4,False,1,False,1,True,5,True,4,False,1,False,1,True,5,True,3,False,1,False,1,True,5,True,3,False,1,False,1,True,3,True,3,False,1,False,1,True,3,True,2,False,1,False,1,True,3,True,2,False,1,False,1,True,3,True,2,False,1,False,1,True,3,True,2,False,1,False,1,3.428571428571428,1.4466711373786596,1.24601352546635,0.8154389936563455,1.0873581808424653,0.06897494836152311,0.6345383810063819,0.011988663925366051
105.0,0.9998511461744567,0.6820466340036908,True,6,True,3,False,1,False,0,True,4,True,2,False,1,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6139442082805031,0.6139442082805031,0.3561188430563377,0.3536237450045428,0.18517372787503422,0.033608827263414125,0.022644813164074268,0.022644813164074268
236.0,0.9995534385233701,1.101150224758764,True,12,True,3,False,2,False,0,True,11,True,3,False,2,False,0,True,8,True,3,False,2,False,0,True,8,False,1,False,1,False,0,True,7,False,1,False,0,False,0,True,5,False,1,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.7498016231300376,0.36054835568599036,0.38484264568792514,0.23660381053089782,0.25843222154758155,0.040825192086366806,0.03371310686333841,0.03371310686333841
117.0,0.9998511461744567,0.9633469508252488,True,8,True,2,False,0,False,0,True,7,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7537896579246068,0.7537896579246068,0.22982613420163964,0.14769404208735107,0.09771952410947625,0.000752440943086752,0.004973678012527623,0.000752440943086752
73.0,0.9998511461744567,1.1435734847179948,True,10,True,3,False,1,False,0,True,8,True,3,False,0,False,0,True,7,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,0.888992519656534,0.8314082956729497,0.5340380235080542,0.5340380235080542,0.12432057025624833,0.01337702706438878,0.01337702706438878,0.01337702706438878
184.0,0.9998511461744567,0.5683806180118538,True,7,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4711809359032888,0.4711809359032888,0.25828395101607476,0.25828395101607476,0.05913709439274831,0.05913709439274831,0.007249048510183738,0.004395187235393732
238.0,0.9998511461744567,0.8182802708222917,True,8,True,2,True,1,False,0,True,3,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.6285830800552267,0.6285830800552267,0.4440588765734234,0.4440588765734234,0.2772473558848191,0.2772473558848191,0.03606702514531642,0.03606702514531642
171.0,0.9998511461744567,0.5942190245651565,True,7,False,2,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.416974331075245,0.23565110536342163,0.1621850749529874,0.008022338076189985,0.05149347717218596,0.001472524239965586,0.029825396056127395,0.001472524239965586
167.0,0.9998511461744567,0.7013425569230398,True,12,False,2,False,0,False,0,True,8,False,2,False,0,False,0,True,6,False,2,False,0,False,0,True,5,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5699177333878092,0.37664570968643535,0.280280505338853,0.041212325362542004,0.09079919998940036,0.005699370527667388,0.052074198948187836,0.004541872933947989
91.0,0.9998511461744567,0.9676749255638584,True,12,True,3,False,0,False,0,True,8,True,2,False,0,False,0,True,8,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.882737441069834,0.882737441069834,0.255012627497245,0.255012627497245,0.08052413834501389,0.004413914101741053,0.011842864500570751,0.004413914101741053
26.0,0.9998511461744567,1.8573673310113865,True,4,True,3,True,3,True,1,True,3,True,3,True,3,True,1,True,4,True,2,True,2,False,0,True,4,True,2,True,2,False,0,True,2,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,1.2854386406832656,1.2854386406832656,0.7194286194047187,0.7194286194047187,0.4192252112428753,0.4192252112428753,0.16834406856166978,0.16834406856166978
35.0,0.9998511461744567,0.583172386853376,True,8,True,3,True,1,False,0,True,6,False,2,False,0,False,0,True,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4367885622100462,0.23606556103911305,0.1676182362930461,0.10648450549264812,0.10648450549264812,0.10648450549264812,0.004096140439759704,0.004096140439759704
152.0,0.993450431676094,1.232832651451936,True,10,True,7,False,2,False,1,True,10,True,6,False,2,False,1,True,9,True,5,False,1,False,1,True,9,True,4,False,1,False,1,True,8,True,4,False,1,False,1,True,6,True,2,False,1,False,1,True,4,False,1,False,1,False,0,True,4,False,1,False,1,False,0,True,4,False,1,False,1,False,0,True,4,False,1,False,1,False,0,True,3,False,1,False,1,False,0,0.8507347485802345,0.8507347485802345,0.7203735733543818,0.3752456323077878,0.7193832758823434,0.04339816205600265,0.3613101660233904,0.0022315160049232855
251.0,0.9998511461744567,0.9437659231590895,True,9,True,3,False,0,False,0,True,8,True,2,False,0,False,0,True,7,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.6837736244580821,0.6837736244580821,0.3377114107440784,0.30525996441478753,0.0200585506005506,0.0200585506005506,0.0200585506005506,0.0200585506005506
150.0,0.9995534385233701,0.9050969239719591,True,9,True,2,True,1,False,0,True,7,True,2,True,1,False,0,True,7,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5384602370935793,0.5384602370935793,0.4702604654154056,0.4702604654154056,0.1693178470985874,0.1693178470985874,0.006330675179663767,0.006330675179663767
17.0,0.9998511461744567,0.7025750930690011,True,10,True,5,True,3,False,0,True,7,True,4,False,1,False,0,True,5,True,4,False,1,False,0,True,4,True,3,False,1,False,0,True,4,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6108417824228823,0.6108417824228823,0.33266249272264536,0.2892430858178406,0.2708898216669466,0.10480714192437936,0.04988838432426038,0.011701502577730635
50.0,0.9998511461744567,0.6121674733593597,True,5,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4746842091428643,0.3119653192317511,0.24967142028723238,0.21910145655803526,0.06505822342084853,0.001526378026737508,0.018119349839253163,0.001526378026737508
145.0,0.9998511461744567,0.9540178487879794,True,7,True,4,True,2,False,1,True,7,True,3,False,1,False,0,True,6,True,3,False,1,False,0,True,5,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,True,3,False,2,False,0,False,0,False,2,False,0,False,0,False,0,0.9073231696615744,0.5952594685560305,0.5994092358052169,0.3400586498453422,0.31769308883248804,0.12537269144082264,0.1070960578293313,0.009263683034213755
148.0,0.9979160464423936,1.2037536645069378,True,14,True,4,False,2,False,0,True,12,True,4,False,2,False,0,True,9,True,4,False,0,False,0,True,10,True,2,False,0,False,0,True,8,True,2,False,0,False,0,True,8,True,2,False,0,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,0.9780536166781342,0.9780536166781342,0.5017410490251231,0.5017410490251231,0.18782325220257076,0.048118139821454166,0.048118139821454166,0.048118139821454166
221.0,0.9998511461744567,1.1208823021898033,True,12,True,4,False,0,False,0,True,11,True,3,False,0,False,0,True,7,True,3,False,0,False,0,True,6,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7934462244790303,0.7333648032221995,0.3431713790064466,0.20204882021366494,0.04716359328671788,0.02971329107138358,0.016652158370904415,0.00021352745234777128
158.0,0.9997022923489134,0.9124072038103985,True,13,True,4,False,2,False,0,True,9,True,4,False,1,False,0,True,8,True,2,False,0,False,0,True,8,True,1,False,0,False,0,True,8,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7518451565636299,0.7518451565636299,0.5193783736894,0.5193783736894,0.16564622145516797,0.013647859581076031,0.017752281313011074,0.013647859581076031
160.0,0.9998511461744567,1.5779152856040835,True,10,True,6,False,1,False,1,True,9,True,3,False,1,False,0,True,6,True,2,False,1,False,0,True,4,True,2,False,1,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,1.2555960651118983,1.2555960651118983,0.5065233931494418,0.5065233931494418,0.28639493227239765,0.015088807827865109,0.11761810963375649,0.0035449065400214095
255.0,0.9991068770467401,1.8937540014504044,True,10,True,6,True,4,True,3,True,15,True,6,True,2,True,1,True,15,True,6,False,1,False,0,True,15,True,6,False,1,False,0,True,14,True,6,False,1,False,0,True,13,True,6,False,1,False,0,True,12,True,2,False,1,False,0,True,11,True,2,False,0,False,0,True,9,True,2,False,0,False,0,True,8,False,1,False,0,False,0,True,7,False,0,False,0,False,0,1.082361451506982,0.9448145467949286,0.5754359392536156,0.5286039974112624,0.4226078346661592,0.15961018909216196,0.15961018909216196,0.15961018909216196
103.0,0.9998511461744567,0.7616361892274048,True,9,True,4,True,1,False,0,True,7,True,3,True,1,False,0,True,5,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5361532150054837,0.5361532150054837,0.44632742699076,0.44632742699076,0.1811395538249054,0.1811395538249054,0.09698168894084098,0.003974286579052363
197.0,0.9998511461744567,0.9678028396537065,True,11,False,0,False,0,False,0,True,10,False,0,False,0,False,0,True,8,False,0,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.6692708561086573,0.6617423696453313,0.07599129928451925,0.031109414866346073,0.03304439271149863,0.0007258122085989641,0.027760239210909997,0.0007258122085989641
266.0,0.9997022923489134,0.7080734244829919,True,4,True,3,False,1,False,0,True,3,False,2,False,1,False,0,True,3,False,1,False,1,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.42609834829272125,0.42609834829272125,0.24154852109859354,0.12314936035426843,0.21077280941412976,0.0013514331315054352,0.06595923073823624,0.0013514331315054352
