id_institution_subnet,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
291.0,0.9985114617445668,1.5158478165035236,True,13,True,3,False,0,False,0,True,13,True,3,False,0,False,0,True,12,True,2,False,0,False,0,True,7,True,2,False,0,False,0,True,6,True,2,False,0,False,0,True,4,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7913010058189828,0.7913010058189828,0.3735686314937925,0.3735686314937925,0.036978143354428915,0.036978143354428915,0.036978143354428915,0.036978143354428915
273.0,0.9998511461744567,0.6517177655075133,True,7,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5641510950870153,0.5641510950870153,0.38235237444572934,0.38235237444572934,0.09483449768022727,0.022850077454642168,0.0017707885183065515,0.0017707885183065515
438.0,0.9998511461744567,0.7040714495848296,True,8,False,2,False,1,False,0,False,4,False,1,False,1,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5718305879842497,0.13120705746897723,0.3042999865129161,0.037954653401559034,0.15649831045586546,0.007589045108095792,0.007589045108095792,0.007589045108095792
478.0,0.9998511461744567,0.9607177921958222,True,11,True,3,False,1,False,0,True,8,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,6,True,2,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6692946622721317,0.5574664531436102,0.28814964122521913,0.28814964122521913,0.10264657592573914,0.00971620522104134,0.00971620522104134,0.00971620522104134
92.0,0.9998511461744567,2.4023068138544303,True,7,True,5,True,2,False,1,True,10,True,7,True,3,False,0,True,8,True,7,True,2,False,0,True,8,True,6,True,1,False,0,True,7,True,6,True,1,False,0,True,7,True,5,True,1,False,0,True,6,True,3,True,1,False,0,True,5,True,3,False,0,False,0,True,5,True,3,False,0,False,0,True,5,True,1,False,0,False,0,True,3,False,0,False,0,False,0,1.252758190937447,1.252758190937447,0.5857564470172966,0.5857564470172966,0.4464204542953989,0.4464204542953989,0.14089437085767803,0.03574703703376971
514.0,0.9998511461744567,1.5968054931816011,True,7,True,3,True,2,False,0,True,6,True,2,True,1,False,0,True,5,True,2,True,1,False,0,True,4,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,1.0410090857789673,1.0410090857789673,0.48669641572901623,0.48669641572901623,0.23301367101554976,0.23301367101554976,0.008511306979840956,0.008511306979840956
309.0,0.9998511461744567,2.8427431029197088,True,10,True,5,True,3,False,1,True,11,True,3,True,2,False,0,True,10,True,2,True,2,False,0,True,8,True,2,True,1,False,0,True,6,True,2,True,1,False,0,True,6,True,2,True,1,False,0,True,5,True,2,True,1,False,0,True,5,True,1,True,1,False,0,True,5,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,2,True,1,True,1,False,0,1.8533775447726064,1.8533775447726064,0.8113815126473088,0.8113815126473088,0.7363089394443628,0.7363089394443628,0.11172453279510601,0.054785090883867196
250.0,0.9998511461744567,0.6546451299545437,True,6,True,4,False,1,False,0,True,5,True,2,False,1,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6007390902582704,0.6007390902582704,0.3304711258137724,0.3304711258137724,0.15695277648603462,0.0019996469164021294,0.0019996469164021294,0.0019996469164021294
134.0,0.9998511461744567,0.9669614709371356,True,8,True,3,False,1,False,0,True,6,True,3,False,0,False,0,True,5,False,2,False,0,False,0,True,5,False,2,False,0,False,0,False,4,False,1,False,0,False,0,False,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.745190095710487,0.2985674357819715,0.3389789788644641,0.15028102071516117,0.12677073767198982,0.0647770751152445,0.004528351442948476,0.0016837151152079752
424.0,0.9998511461744567,0.5771777598195759,True,7,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4546059235584136,0.4546059235584136,0.24873983738045538,0.24873983738045538,0.07972235636893195,0.07972235636893195,0.019829784945274993,0.0054812241259644436
73.0,0.9718666269723132,0.6994464453647339,True,7,False,3,False,2,False,1,True,6,False,1,False,1,False,1,False,5,False,1,False,0,False,0,False,4,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5868471702121913,0.1594566350685372,0.2042271849234496,0.07084787372831791,0.17236542513977784,0.030877961438389005,0.17236542513977784,0.0008252280842085088
82.0,0.9998511461744567,0.43010909898944827,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.33449362090501045,0.33449362090501045,0.20228427907974453,0.20228427907974453,0.0731797996358917,0.0731797996358917,0.020907774383415272,0.020907774383415272
104.0,0.9998511461744567,2.474404641503279,True,9,True,6,True,3,True,2,True,10,True,5,True,3,True,2,True,9,True,5,True,3,True,2,True,6,True,5,True,2,True,2,True,5,True,3,True,2,True,2,True,5,True,2,True,2,True,2,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,True,5,True,2,True,2,False,1,2.2304148935550416,0.8763936817437745,0.8752373181127288,0.8752373181127288,0.8262709359878189,0.8262709359878189,0.645194626226917,0.39279253812062787
54.0,0.9989580232211968,3.2673932545404747,True,10,True,3,True,3,False,2,True,9,True,4,False,2,False,1,True,6,True,4,False,2,False,1,True,6,False,2,False,2,False,1,True,6,False,2,False,2,False,0,True,5,False,2,False,2,False,0,False,4,False,2,False,1,False,0,False,4,False,2,False,1,False,0,False,4,False,2,False,1,False,0,False,4,False,2,False,1,False,0,False,4,False,1,False,1,False,0,2.8095560673341096,0.35552710354625655,0.9739812228543803,0.22844183817274546,0.9625758192288777,0.1068548398292391,0.2898623960288906,0.003023549400904814
194.0,0.9998511461744567,0.8835118208437616,True,9,True,3,False,1,False,0,True,7,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5800106213336828,0.5800106213336828,0.2994160935980278,0.2994160935980278,0.13054446773266848,0.05642619970856137,0.04177282536321334,0.007558215396943056
419.0,0.9995534385233701,1.649834101706642,True,12,True,7,True,3,False,0,True,11,True,6,True,2,False,0,True,10,True,3,True,2,False,0,True,9,True,3,False,0,False,0,True,7,True,2,False,0,False,0,True,7,True,2,False,0,False,0,True,8,False,1,False,0,False,0,True,7,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,6,False,0,False,0,False,0,False,4,False,0,False,0,False,0,0.8921264022031918,0.5636019042211974,0.5279798958281868,0.3744141793646491,0.24968649040599308,0.24968649040599308,0.06248650449246735,0.06248650449246735
206.0,0.9998511461744567,0.7352340668516917,True,8,True,4,True,2,False,0,True,8,True,2,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4275605364480528,0.41970414787308463,0.2569362198213637,0.18094186761971912,0.10187433340828314,0.10187433340828314,0.0685447265341921,0.0685447265341921
338.0,0.9998511461744567,0.6629999819546356,True,9,True,3,True,2,False,0,True,8,True,2,False,1,False,0,True,4,False,1,False,1,False,0,True,3,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4730064348147514,0.4262706370861199,0.28009203501500857,0.19203677119543247,0.23117749676071406,0.10159114242084048,0.04248975266351975,0.0016785011719008534
257.0,0.9998511461744567,0.9633989262001461,True,11,True,5,False,2,False,0,True,8,True,3,False,0,False,0,True,8,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.8985476231885527,0.8985476231885527,0.3480430863450052,0.3480430863450052,0.1372967692792556,0.08589098847697087,0.01289733081386351,0.01289733081386351
12.0,0.9998511461744567,2.012944142605917,True,7,True,3,False,1,False,0,True,7,False,1,False,1,False,0,False,5,False,1,False,0,False,0,False,4,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,1.195887535420825,0.19940895021706095,0.2075516449258158,0.10404886944780405,0.16038433185650525,0.09116668205228115,0.09181096801304715,0.026204434402977764
74.0,0.9824352485858887,0.45208589080671424,True,5,True,1,True,1,True,1,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3795484244530892,0.3795484244530892,0.2049899749549634,0.2049899749549634,0.10154540337358252,0.10154540337358252,0.10154540337358252,0.10154540337358252
217.0,0.8771955939267639,0.9272843705991782,True,8,False,4,False,1,False,1,False,6,False,3,False,0,False,0,False,6,False,3,False,0,False,0,False,6,False,1,False,0,False,0,False,5,False,0,False,0,False,0,False,5,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5392265315445903,0.12908142341257614,0.2680751808781314,0.08404745980595671,0.12100916941291338,0.020800801523616904,0.1097911764631673,0.0017342274938709167
393.0,0.9998511461744567,1.9857308120220307,True,11,True,5,False,1,False,1,True,10,True,3,False,1,False,1,True,6,True,2,False,1,False,0,True,5,True,2,False,1,False,0,True,5,True,2,False,1,False,0,True,4,True,2,False,1,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,1,False,0,False,0,False,0,1.6119306512218985,1.6119306512218985,0.5751584216249831,0.5751584216249831,0.37568596787851666,0.0336578291884901,0.16781914424377106,0.0336578291884901
146.0,0.9998511461744567,0.9035579824197564,True,9,True,4,False,0,False,0,True,6,True,3,False,0,False,0,True,5,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.6652670467268508,0.5728568119318102,0.1959255284202992,0.1959255284202992,0.05153019979510971,0.0185659804887285,0.007202455831632887,0.007202455831632887
461.0,0.9815421256326288,1.6695835534490895,True,12,True,4,False,1,False,1,True,12,False,2,False,1,False,0,True,10,False,1,False,0,False,0,True,8,False,1,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.8833825321419173,0.8018329935337722,0.2565545801170989,0.13023959431062462,0.17942319264695442,0.054938292793241,0.11673639653699701,0.054938292793241
50.0,0.9998511461744567,2.0316493450411377,True,13,True,4,True,2,True,1,True,10,True,1,True,1,True,1,True,9,True,1,False,0,False,0,True,8,True,1,False,0,False,0,True,8,True,1,False,0,False,0,True,8,True,1,False,0,False,0,True,8,True,1,False,0,False,0,True,7,False,0,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,False,1,False,0,False,0,False,0,1.2580449967366372,0.5912873750731465,0.4329401448620856,0.4329401448620856,0.17901862765426416,0.17901862765426416,0.16670900087651508,0.16670900087651508
483.0,0.9998511461744567,0.5747958003316813,True,7,False,1,False,0,False,0,True,5,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3816583954242431,0.2816718395319117,0.17234999882307075,0.07158811629272707,0.0566073169591997,0.0566073169591997,0.008882327971163178,0.0058443788211032435
459.0,0.9998511461744567,0.5583584270948835,True,6,True,2,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.34202775089060666,0.2508089379459966,0.12478926806705742,0.12478926806705742,0.04468526867632612,0.0026704139115730652,0.04468526867632612,0.0009061301846624807
8.0,0.9998511461744567,0.5399794845617416,True,6,True,2,True,1,False,0,True,3,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4194759982252707,0.4194759982252707,0.2936660262851897,0.2936660262851897,0.23348880635011637,0.23348880635011637,0.0684377180557222,0.0684377180557222
304.0,0.9998511461744567,0.7884676506927366,True,10,False,4,False,0,False,0,True,10,False,2,False,0,False,0,True,8,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5966513073030375,0.42101713729661494,0.26375415334894303,0.08464810149394282,0.07392055584573583,0.03551404405218843,0.022381388207504013,0.0009399477980115582
348.0,0.6588270318547187,3.4285714285714293,True,5,False,1,False,1,False,1,True,3,False,1,False,1,False,1,True,3,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,1,False,3,False,1,False,1,False,0,False,3,False,1,False,1,False,0,False,3,False,1,False,1,False,0,3.4285714285714275,0.23956404363355827,0.9550936780359339,0.007306503234665864,0.9240031552315584,0.0028264821794686612,0.4908749367423261,0.001565043189632513
385.0,0.9998511461744567,0.8858811771298983,True,11,True,5,True,1,False,0,True,9,True,4,True,1,False,0,True,7,True,1,True,1,False,0,True,5,True,1,True,1,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,True,1,False,0,False,0,0.7980528006377754,0.7980528006377754,0.6719220878888704,0.6719220878888704,0.2509899956370224,0.2509899956370224,0.004468819581811309,0.004468819581811309
464.0,0.9998511461744567,0.5731823732661198,True,4,True,3,False,1,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.45241507797428565,0.45241507797428565,0.29929902554391674,0.29929902554391674,0.12343843277828122,0.04037415162019855,0.015070165805610552,0.0017256771032358538
65.0,0.9998511461744567,2.3675893394317886,True,9,True,8,True,3,True,2,True,9,True,8,True,2,True,2,True,10,True,5,True,1,True,1,True,8,True,3,True,1,True,1,True,8,True,2,True,1,True,1,True,6,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,2,True,1,True,1,False,0,True,2,True,1,True,1,False,0,1.5120565389259741,1.5120565389259741,0.9392072179861898,0.9392072179861898,0.8076941893992297,0.8076941893992297,0.3037497093852534,0.3037497093852534
233.0,0.9998511461744567,0.5094266991542629,True,7,True,1,False,0,False,0,True,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.2824741330453573,0.1845439074512948,0.12765677123198185,0.12765677123198185,0.0649762812658929,0.060213771851019775,0.0649762812658929,0.060213771851019775
241.0,0.9998511461744567,0.663365916931126,True,6,True,2,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.57252815986485,0.57252815986485,0.30258945207756743,0.30258945207756743,0.03614053013815607,0.018433322560036457,0.008292497155274128,0.008292497155274128
40.0,0.9998511461744567,0.9228585410635568,False,5,False,2,False,1,False,1,False,4,False,1,False,0,False,0,False,4,False,1,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.8193936298774389,0.09972999740335121,0.20089375598893064,0.008196127248923012,0.10016850885361843,0.0009221998015192882,0.10016850885361843,0.0008089127316955627
369.0,0.6851741589758856,1.2718474158136448,False,5,False,4,False,3,False,2,False,5,False,4,False,2,False,2,False,5,False,4,False,2,False,2,False,5,False,2,False,2,False,2,False,4,False,2,False,2,False,2,False,4,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,False,3,False,2,False,2,False,2,1.0,0.0,1.0,0.0,1.0,0.0,0.9606331416325145,0.0
443.0,0.9998511461744567,1.4529662162352568,True,9,True,3,True,3,False,0,True,8,True,3,True,3,False,0,True,5,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,4,True,3,False,1,False,0,True,3,False,2,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,2,False,1,False,0,False,0,False,1,False,0,False,0,False,0,0.8326404130243664,0.5807233107057577,0.5890865433247812,0.3399777098037713,0.3009729983795536,0.1970417988188044,0.006511431467871654,0.0017405566741728591
57.0,0.9873474248288181,0.6118268665094463,True,8,True,6,False,2,False,1,True,9,False,2,False,0,False,0,True,8,False,2,False,0,False,0,True,8,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3815122202331495,0.3815122202331495,0.24047868658165164,0.13401570523230713,0.10971065854445165,0.024692686828196635,0.10203457936410185,0.001083076320337222
289.0,0.9998511461744567,2.122471198114725,True,9,True,4,True,3,True,1,True,7,True,3,False,1,False,0,True,5,True,3,False,1,False,0,True,5,False,2,False,1,False,0,True,5,False,2,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,0,False,0,False,3,False,1,False,0,False,0,False,3,False,0,False,0,False,0,False,3,False,0,False,0,False,0,1.194948460975975,0.33860195599178733,0.5335735642774185,0.23737972992394646,0.4143628494355761,0.10541518449625928,0.10541518449625928,0.10541518449625928
314.0,0.9998511461744567,0.9344723903186682,True,10,True,5,False,2,False,0,True,9,True,3,False,1,False,0,True,9,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.810931519554146,0.810931519554146,0.36745257988780755,0.36745257988780755,0.15326558784352518,0.03269345043069388,0.03945128633922724,0.005692884138917866
64.0,0.9997022923489134,3.086435934204215,True,10,True,5,True,3,True,3,True,12,True,5,True,3,False,2,True,11,True,4,True,3,False,2,True,12,True,4,True,2,False,1,True,11,True,4,True,2,False,0,True,9,True,3,True,2,False,0,True,8,True,2,False,1,False,0,True,7,True,2,False,1,False,0,True,6,False,1,False,1,False,0,True,6,False,1,False,1,False,0,True,6,False,1,False,1,False,0,2.6390787465922934,1.9502236092323086,0.7880600668403442,0.45519527408039295,0.7175783677357463,0.3560218287123518,0.28913539295291724,0.12718672506544065
121.0,0.9998511461744567,2.1000214909283668,True,7,True,3,False,1,False,0,True,3,True,3,False,1,False,0,True,3,True,3,False,1,False,0,True,3,True,2,False,1,False,0,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,True,3,False,0,False,0,False,0,0.6807017317853881,0.6807017317853881,0.5811851990470737,0.25942901897801285,0.5662686790920197,0.09776440913784663,0.02926090014589343,0.0074498869707686115
75.0,0.9998511461744567,3.420964589745305,True,7,True,6,True,4,True,2,True,8,True,6,True,5,True,3,True,9,True,6,True,5,True,2,True,11,True,6,True,5,True,2,True,10,True,6,True,4,True,2,True,10,True,6,True,4,True,1,True,10,True,5,True,4,False,0,True,10,True,5,True,3,False,0,True,10,True,5,True,3,False,0,True,10,True,4,True,3,False,0,True,10,True,4,True,3,False,0,3.3405757684722532,1.9552198704736858,0.9799429233432916,0.9402982740485232,0.9712191294389796,0.7825716828046316,0.3812470861318298,0.3812470861318298
208.0,0.9998511461744567,1.6327624278377928,True,9,False,2,False,2,False,1,True,10,False,3,False,2,False,0,True,8,False,2,False,2,False,0,True,8,False,2,False,2,False,0,True,7,False,1,False,1,False,0,False,5,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,0,False,0,False,4,False,1,False,0,False,0,False,4,False,1,False,0,False,0,False,3,False,1,False,0,False,0,0.8776999847755824,0.31271452079847345,0.7335754669902211,0.06803719124186744,0.43664400370773593,0.06803719124186744,0.13227230500974715,0.020466943232932827
458.0,0.9992557308722834,0.7185888910154806,True,4,True,3,True,1,False,0,True,4,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6568871004078238,0.6568871004078238,0.3523588734822118,0.3523588734822118,0.13237595890864123,0.13237595890864123,0.003260188110134055,0.003260188110134055
353.0,0.9998511461744567,1.2409654671602481,True,7,True,3,True,1,False,0,True,5,True,3,True,1,False,0,True,5,True,3,False,0,False,0,True,5,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.8015600905397886,0.5863076008136614,0.44890622284969617,0.44890622284969617,0.19794301633106054,0.19794301633106054,0.0725123528855541,0.017612030756590992
179.0,0.9998511461744567,0.6460125338343647,True,4,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5274087367258007,0.5274087367258007,0.22869705646483662,0.20499710716536612,0.04296454397921518,0.04296454397921518,0.021035113464026617,0.0022400623877868466
